price;usable_area;parking_lots;terrace;balcony;loggia;cellar;low_energy;easy_access;garage;elevator;material_brick;material_panel;Prague_1;Prague_2;Prague_3;Prague_4;Prague_5;Prague_6;Prague_7;Prague_8;Prague_9;floor_ground;floor_above_ground;status_good;status_very_good;status_after_reconstruction;kitchen_separately;nonresidential_unit;fully_furnished;partially_furnished;metadata;image;link
20000.0;45;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_C/nPt0vAiT3tDxFrxioB08QUM/bcb3.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-zizkov-malesicka/1204302412
25000.0;75;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21ChmXIU0CFcRsN/5160.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-zabehlice-/3921289804
23000.0;47;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1C1XuFxFCBEIEw/a0dc.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-varhulikove/1732719180
15500.0;33;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNp3uqfYjCGTdwg/4d50.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-repy-spanielova/2429760076
26500.0;91;0;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;Byt 4+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21C6WeUT9CE7h6O/3826.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+1/praha-hlubocepy-lamacova/862593612
21990.0;77;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpSNNDX0CE1xYy/16c9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-kourimska/2965054028
20990.0;50;0;0;1;1;0;0;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpCjaT7WOCE25FR/054c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zlicin-hevlinska/2228953676
19990.0;54;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;1;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21CQ1W6T5CEzThC/04e5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-krc-hurbanova/1523262028
18000.0;48;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpCYmZ7VeCEZRpT/1d8c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-bubenec-cs--armady/4265288268
29000.0;97;1;1;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21C1XpSWJCEWlfQ/8961.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-smichov-pod-hybsmankou/3545965132
36000.0;79;0;0;0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21z6TZZRCEVIdF/effc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-karlin-breitfeldova/1216029260
20000.0;65;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;0;1;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3tDecN9T5CAR7gv/ad93.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-bubenec-cs--armady/3768660556
31000.0;65;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m4_A/nPt0vAiT3tt1PFW1BtNda7/5d15.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/630243916
24000.0;55;1;0;1;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpB0vDxYzCFjmVy/3d35.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vysocany-strnadovych/2385785420
20000.0;50;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;1;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21DiqVmTiCDxUcN/66aa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-smichov-kovaku/4231279180
17490.0;37;0;1;1;1;1;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYDl9oXTpCJiqSG/2f88.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-zabehlice-choceradska/3735368268
16500.0;29;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;1;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/naUHOyYNpB0vDxSbCDYfb2/b153.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-holesovice-mala-plynarni/2547331660
24900.0;41;0;0;1;0;0;1;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3tDcIi9ZYCDKqwf/c3db.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-jankovcova/474296908
35500.0;49;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO4VEbSdMoBhOqnSrCJGPNO/e749.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-horska/3231134284
37000.0;53;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO4VEbSdMoDMZhGSrCJGOth/d0a0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-horska/1099379276
13000.0;41;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1VYLJxDCBYVMd/8448.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-cakovice-bermanova/2800169548
14300.0;32;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1C1iQv0bCBXntG/6d01.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-liben-zenklova/2937533004
17500.0;40;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;Byt 1+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYCsV6xT7CJqgwj/523c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+1/praha-nove-mesto-vorsilska/3584827980
32000.0;60;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO4VEbSdMoCI89sSoCJGPZJ/f725.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-horska/662123084
40500.0;70;0;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO4VEbSdMoDMZhGSqCJGO5u/ac17.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-horska/2004300364
22000.0;31;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tCajzRqiB7PTpe/323f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-veleslavin-na-drackach/3807195724
17990.0;45;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnDMhdnWzCMBEcJ/2ebb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vrsovice-donska/3215995468
23990.0;70;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3t27AnUpCA24SW/fe57.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-vrsovice-donska/749744716
22990.0;45;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnVbj2VMCLPWo0/359d.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zizkov-chlumova/3619762764
22900.0;46;0;0;0;0;1;0;1;0;1;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/kQOIvbF2D1C1XuFwBCAaMh9/4381.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-holesovice-sternberkova/1585001036
29000.0;78;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnD1IUpXpCMc0Ou/1bda.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-jinonice-reporyjska/945893964
18500.0;41;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpCNNQwV5CEZZYE/8aea.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-lipova/1748705868
70000.0;163;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tDxFrxl6B5A8ro/1040.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-brevnov-hostalkova/2189308492
15800.0;25;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3tDecN9StB9Y7LA/9d68.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-perucka/4068684364
21900.0;41;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21ChmXIU7CFjjxB/6076.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vinohrady-manesova/1354969676
28000.0;70;1;1;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tCAMohxAB8Gkr4/f9a6.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-suchdol-stehlikova/1530671692
20900.0;48;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tBh4bTvTB79SUj/20fa.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-k-sidlisti/2368483916
21490.0;49;0;0;0;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tBWQSrvEB8gXS5/089c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-k-sidlisti/3756798540
48464.0;116;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_m4_D/kQOIvbF2D1aJ5NrvB7ZEVV/1db0.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-nove-mesto-stepanska/2627547724
29990.0;70;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiUs1XSsCJpprI/fb5b.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-jeruzalemska/3973849676
55000.0;115;1;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3tDcIi9YxCCq6AS/2158.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-vokovice-tibetska/1132343884
16500.0;49;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;1;0;0;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYCsV6xTuCJjGDH/4ad9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha--mladoboleslavska/4146999884
22690.0;68;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;1;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiBtfltSmCJk17q/0735.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-motol-zahradnickova/2039427660
14990.0;42;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYECaJYTtCJimL4/b622.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinor-uherska/2190422604
12990.0;17;0;0;0;0;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_C/nPt0vAiT3tBh4bThqB06YwN/8e40.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nusle-cestmirova/2261267020
16990.0;46;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21CrFjCVXCFkQWT/4bfc.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-vinor-ceskodubska/3757584972
17990.0;57;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;1;0;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21CCWkvWCCEMuN3/f69b.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vysocany-pod-strojirnami/3455595084
13490.0;29;0;0;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;1;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m4_C/kQOIvbF2D103URjnB03l4e/e685.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-chodov-benkova/603468364
17490.0;40;0;1;1;1;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/naUHOyYNpSNNDYuCFelDK/0e28.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-vysocany-pechmanovych/1945645644
38000.0;48;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m4_C/nPt0vAiT3tBh4bTeiBzPDFF/fb7f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-drevna/1300836940
58000.0;102;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_m4_C/kQOIvbF2D1C1iQvgVBzPCwh/e352.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-nove-mesto-drevna/2643014220
14400.0;27;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_m2_B/kO1SI6eo54D8bB5VQyJxk/84fb.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-nove-mesto-klimentska/1411506764
31990.0;133;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;Byt 4+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kPWjrHre77BHyhATMCJElFL/2990.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/4+kk/praha-smichov-na-louzku/3223925324
29669.0;71;1;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m4_B/nPt0vAiT3tcD8Ze9BxYPJX/afc5.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-nove-mesto-stepanska/1422602828
31000.0;65;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m4_B/kQOIvbF2D1bMIza3Buhf3N/0cd9.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/4057449036
21990.0;67;0;0;1;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21QqW1Y2CHIwrZ/12cb.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-horni-mecholupy-janovska/2707800652
58000.0;190;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;1;0;1;0;Byt 5+1;https://d18-a.sdn.cz/d_18/c_img_m4_B/nPt0vAiT3tDo5YuXqBtwc1J/1ee2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/5+1/praha-bubenec-dr--zikmunda-wintra/3718758988
31000.0;65;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m4_A/nPt0vAiT3tDo5YuWYBs4V5H/c21d.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/3822109260
52500.0;101;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_m4_D/nPt0vAiT3tcD8ZmFB5FA2B/d1ac.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-vinohrady-manesova/2898313804
31000.0;65;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_m4_B/nPt0vAiT3tBfkeuXBBtS8E4/1b3f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/1841349196
31000.0;65;0;0;1;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;Byt 2+1;https://d18-a.sdn.cz/d_18/c_img_oV_C/nO1SBfAluiCodW3ZTCL3Gh5/5abe.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+1/praha-vinohrady-manesova/2475827788
14990.0;72;0;0;1;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kObgaqJNMnujDqXkCMbvvW/adb2.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-bohnice-hlivicka/2811347532
18000.0;45;0;0;0;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_m4_A/kQOIvbF2D103URUQBqYPke/4e25.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-zabehlice-ve-slatinach/527614540
25000.0;65;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;1;Byt 3+1;https://d18-a.sdn.cz/d_18/c_img_m4_A/nPt0vAiT3tBh4bTS1Bpwxow/d23f.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+1/praha-hostivar-belinskeho/963887692
39990.0;94;1;1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21QqW1W2CFedDH/3d31.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-dejvice-pod-juliskou/2440282700
13490.0;31;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;Byt 1+kk;https://d18-a.sdn.cz/d_18/c_img_oV_C/kO5SPc8MrYB95odTtCJidF9/c13b.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/1+kk/praha-ruzyne-zukovskeho/205308492
22000.0;51;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;Byt 2+kk;https://d18-a.sdn.cz/d_18/c_img_oV_A/nPt0vAiT3tD3HCkbBCDKtUg/e1e2.png?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/2+kk/praha-stodulky-svitakova/1850524236
24490.0;75;0;0;1;1;1;0;0;1;1;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;Byt 3+kk;https://d18-a.sdn.cz/d_18/c_img_oV_B/kO7h3dRn21DPmOvT1CE1FAk/6e4c.jpeg?fl=res,400,300,3|shr,,20|jpg,90;https://www.sreality.cz/detail/pronajem/byt/3+kk/praha-repy-cistovicka/2017247820
